Country,Indicator,Year,Sex,Age,Value
Global,Estimated number of annual AIDS-related deaths,2018,Male,Age 5-9,"6,800"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 0-14,"95,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 0-19,"110,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 0-4,"68,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 0-9,"79,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 10-14,"16,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 10-19,"34,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 15-19,"18,000"
Global,Estimated number of annual AIDS-related deaths,2019,Both,Age 5-9,"12,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 0-14,"47,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 0-19,"56,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 0-4,"33,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 0-9,"39,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 10-14,"7,700"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 10-19,"17,000"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 15-19,"8,800"
Global,Estimated number of annual AIDS-related deaths,2019,Female,Age 5-9,"5,600"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 0-14,"48,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 0-19,"57,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 0-4,"34,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 0-9,"40,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 10-14,"8,100"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 10-19,"17,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 15-19,"9,000"
Global,Estimated number of annual AIDS-related deaths,2019,Male,Age 5-9,"5,900"
Global,Estimated number of annual new HIV infections,1990,Both,Age 0-14,"220,000"
Global,Estimated number of annual new HIV infections,1990,Both,Age 0-19,"460,000"
Global,Estimated number of annual new HIV infections,1990,Both,Age 0-4,"220,000"
Global,Estimated number of annual new HIV infections,1990,Both,Age 0-9,"220,000"
Global,Estimated number of annual new HIV infections,1990,Both,Age 10-19,"240,000"
Global,Estimated number of annual new HIV infections,1990,Both,Age 15-19,"240,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 0-14,"110,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 0-19,"280,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 0-4,"110,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 0-9,"110,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 10-19,"170,000"
Global,Estimated number of annual new HIV infections,1990,Female,Age 15-19,"170,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 0-14,"110,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 0-19,"180,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 0-4,"110,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 0-9,"110,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 10-19,"73,000"
Global,Estimated number of annual new HIV infections,1990,Male,Age 15-19,"73,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 0-14,"260,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 0-19,"540,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 0-4,"260,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 0-9,"260,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 10-19,"280,000"
Global,Estimated number of annual new HIV infections,1991,Both,Age 15-19,"280,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 0-14,"130,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 0-19,"330,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 0-4,"130,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 0-9,"130,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 10-19,"200,000"
Global,Estimated number of annual new HIV infections,1991,Female,Age 15-19,"200,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 0-14,"130,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 0-19,"210,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 0-4,"130,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 0-9,"130,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 10-19,"83,000"
Global,Estimated number of annual new HIV infections,1991,Male,Age 15-19,"83,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 0-14,"300,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 0-19,"610,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 0-4,"300,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 0-9,"300,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 10-19,"310,000"
Global,Estimated number of annual new HIV infections,1992,Both,Age 15-19,"310,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 0-14,"150,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 0-19,"370,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 0-4,"150,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 0-9,"150,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 10-19,"230,000"
Global,Estimated number of annual new HIV infections,1992,Female,Age 15-19,"230,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 0-14,"150,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 0-19,"240,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 0-4,"150,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 0-9,"150,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 10-19,"88,000"
Global,Estimated number of annual new HIV infections,1992,Male,Age 15-19,"88,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 0-14,"340,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 0-19,"670,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 0-4,"340,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 0-9,"340,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 10-19,"330,000"
Global,Estimated number of annual new HIV infections,1993,Both,Age 15-19,"330,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 0-14,"170,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 0-19,"410,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 0-4,"170,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 0-9,"170,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 10-19,"250,000"
Global,Estimated number of annual new HIV infections,1993,Female,Age 15-19,"250,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 0-14,"170,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 0-19,"260,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 0-4,"170,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 0-9,"170,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 10-19,"87,000"
Global,Estimated number of annual new HIV infections,1993,Male,Age 15-19,"87,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 0-14,"370,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 0-19,"720,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 0-4,"370,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 0-9,"370,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 10-19,"350,000"
Global,Estimated number of annual new HIV infections,1994,Both,Age 15-19,"350,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 0-14,"180,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 0-19,"440,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 0-4,"180,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 0-9,"180,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 10-19,"260,000"
Global,Estimated number of annual new HIV infections,1994,Female,Age 15-19,"260,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 0-14,"190,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 0-19,"280,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 0-4,"190,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 0-9,"190,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 10-19,"88,000"
Global,Estimated number of annual new HIV infections,1994,Male,Age 15-19,"88,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 0-14,"400,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 0-19,"760,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 0-4,"400,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 0-9,"400,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 10-19,"360,000"
Global,Estimated number of annual new HIV infections,1995,Both,Age 15-19,"360,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 0-14,"200,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 0-19,"470,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 0-4,"200,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 0-9,"200,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 10-19,"270,000"
Global,Estimated number of annual new HIV infections,1995,Female,Age 15-19,"270,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 0-14,"200,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 0-19,"290,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 0-4,"200,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 0-9,"200,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 10-19,"87,000"
Global,Estimated number of annual new HIV infections,1995,Male,Age 15-19,"87,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 0-14,"430,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 0-19,"780,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 0-4,"430,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 0-9,"430,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 10-19,"360,000"
Global,Estimated number of annual new HIV infections,1996,Both,Age 15-19,"360,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 0-14,"210,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 0-19,"480,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 0-4,"210,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 0-9,"210,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 10-19,"270,000"
Global,Estimated number of annual new HIV infections,1996,Female,Age 15-19,"270,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 0-14,"220,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 0-19,"300,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 0-4,"220,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 0-9,"220,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 10-19,"86,000"
Global,Estimated number of annual new HIV infections,1996,Male,Age 15-19,"86,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 0-14,"450,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 0-19,"800,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 0-4,"450,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 0-9,"450,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 10-19,"360,000"
Global,Estimated number of annual new HIV infections,1997,Both,Age 15-19,"360,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 0-14,"220,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 0-19,"490,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 0-4,"220,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 0-9,"220,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 10-19,"270,000"
Global,Estimated number of annual new HIV infections,1997,Female,Age 15-19,"270,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 0-14,"230,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 0-19,"310,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 0-4,"230,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 0-9,"230,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 10-19,"84,000"
Global,Estimated number of annual new HIV infections,1997,Male,Age 15-19,"84,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 0-14,"460,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 0-19,"820,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 0-4,"460,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 0-9,"460,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 10-19,"360,000"
Global,Estimated number of annual new HIV infections,1998,Both,Age 15-19,"360,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 0-14,"230,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 0-19,"500,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 0-4,"230,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 0-9,"230,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 10-19,"270,000"
Global,Estimated number of annual new HIV infections,1998,Female,Age 15-19,"270,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 0-14,"230,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 0-19,"320,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 0-4,"230,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 0-9,"230,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 10-19,"84,000"
Global,Estimated number of annual new HIV infections,1998,Male,Age 15-19,"84,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 0-14,"470,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 0-19,"830,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 0-4,"470,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 0-9,"470,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 10-19,"350,000"
Global,Estimated number of annual new HIV infections,1999,Both,Age 15-19,"350,000"
Global,Estimated number of annual new HIV infections,1999,Female,Age 0-14,"230,000"
Global,Estimated number of annual new HIV infections,1999,Female,Age 0-19,"500,000"
